stock_code,company_name,ipo_date,doc_type,headline,url,resolved_from_htm_index,release_date,local_path,downloaded
02583,"Shenzhen Hiphine Precision Technology Co., Ltd.",2025-09-30,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0919/2025091900019.pdf,,2025-09-19 06:08:00,pdfs/02583/prospectus_0.pdf,True
02583,"Shenzhen Hiphine Precision Technology Co., Ltd.",2025-09-30,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0929/2025092902274.pdf,,2025-09-29 19:52:00,pdfs/02583/allotment_0.pdf,True
02583,"Shenzhen Hiphine Precision Technology Co., Ltd.",2025-09-30,over_allotment_exercise,,,,,,False
02583,"Shenzhen Hiphine Precision Technology Co., Ltd.",2025-09-30,stabilization,,,,,,False
02259,Zijin Gold International Company Limited,2025-09-30,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0919/2025091900073.pdf,,2025-09-19 06:21:00,pdfs/02259/prospectus_0.pdf,True
02259,Zijin Gold International Company Limited,2025-09-30,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0929/2025092903788.pdf,,2025-09-29 22:55:00,pdfs/02259/allotment_0.pdf,True
02259,Zijin Gold International Company Limited,2025-09-30,over_allotment_exercise,Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1008/2025100802058.pdf,,2025-10-08 22:10:00,pdfs/02259/over_allotment_exercise_0.pdf,True
02259,Zijin Gold International Company Limited,2025-09-30,stabilization,Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS AND END OF STABILIZATION PERIOD,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1026/2025102600001.pdf,,2025-10-26 18:01:00,pdfs/02259/stabilization_0.pdf,True
02652,"CF PharmTech, Inc.",2025-10-08,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0926/2025092600041.pdf,,2025-09-26 06:25:00,pdfs/02652/prospectus_0.pdf,True
02652,"CF PharmTech, Inc.",2025-10-08,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1006/2025100601430.pdf,,2025-10-06 22:50:00,pdfs/02652/allotment_0.pdf,True
02652,"CF PharmTech, Inc.",2025-10-08,over_allotment_exercise,,,,,,False
02652,"CF PharmTech, Inc.",2025-10-08,stabilization,,,,,,False
02650,"Shanghai Zhida Technology Development Co., Ltd.",2025-10-10,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0930/2025093000033.pdf,,2025-09-30 06:21:00,pdfs/02650/prospectus_0.pdf,True
02650,"Shanghai Zhida Technology Development Co., Ltd.",2025-10-10,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1009/2025100901252.pdf,,2025-10-09 22:31:00,pdfs/02650/allotment_0.pdf,True
02650,"Shanghai Zhida Technology Development Co., Ltd.",2025-10-10,over_allotment_exercise,,,,,,False
02650,"Shanghai Zhida Technology Development Co., Ltd.",2025-10-10,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILISATION PERIOD, NO STABILISATION ACTION AND LAPSE OF OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1105/2025110500584.pdf,,2025-11-05 16:30:00,pdfs/02650/stabilization_0.pdf,True
02575,"Xuanzhu Biopharmaceutical Co., Ltd.",2025-10-15,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1006/2025100600007.pdf,,2025-10-06 06:14:00,pdfs/02575/prospectus_0.pdf,True
02575,"Xuanzhu Biopharmaceutical Co., Ltd.",2025-10-15,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1014/2025101401222.pdf,,2025-10-14 21:28:00,pdfs/02575/allotment_0.pdf,True
02575,"Xuanzhu Biopharmaceutical Co., Ltd.",2025-10-15,over_allotment_exercise,,,,,,False
02575,"Xuanzhu Biopharmaceutical Co., Ltd.",2025-10-15,stabilization,,,,,,False
02670,"Beijing Yunji Technology Co., Ltd.",2025-10-16,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1008/2025100800003.pdf,,2025-10-08 06:12:00,pdfs/02670/prospectus_0.pdf,True
02670,"Beijing Yunji Technology Co., Ltd.",2025-10-16,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1015/2025101501398.pdf,,2025-10-15 22:37:00,pdfs/02670/allotment_0.pdf,True
02670,"Beijing Yunji Technology Co., Ltd.",2025-10-16,over_allotment_exercise,,,,,,False
02670,"Beijing Yunji Technology Co., Ltd.",2025-10-16,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1112/2025111201502.pdf,,2025-11-12 22:35:00,pdfs/02670/stabilization_0.pdf,True
02637,"Fujian Haixi Pharmaceuticals Co., Ltd.",2025-10-20,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1009/2025100900041.pdf,,2025-10-09 06:34:00,pdfs/02637/prospectus_0.pdf,True
02637,"Fujian Haixi Pharmaceuticals Co., Ltd.",2025-10-20,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1017/2025101701654.pdf,,2025-10-17 22:00:00,pdfs/02637/allotment_0.pdf,True
02637,"Fujian Haixi Pharmaceuticals Co., Ltd.",2025-10-20,over_allotment_exercise,,,,,,False
02637,"Fujian Haixi Pharmaceuticals Co., Ltd.",2025-10-20,stabilization,,,,,,False
06687,JST Group Corporation Limited,2025-10-21,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1013/2025101300005.pdf,,2025-10-13 06:21:00,pdfs/06687/prospectus_0.pdf,True
06687,JST Group Corporation Limited,2025-10-21,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1020/2025102001624.pdf,,2025-10-20 22:50:00,pdfs/06687/allotment_0.pdf,True
06687,JST Group Corporation Limited,2025-10-21,over_allotment_exercise,,,,,,False
06687,JST Group Corporation Limited,2025-10-21,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND THE END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1116/2025111600017.pdf,,2025-11-16 18:08:00,pdfs/06687/stabilization_0.pdf,True
00638,Fibocom Wireless Inc.,2025-10-22,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1014/2025101400007.pdf,,2025-10-14 06:09:00,pdfs/00638/prospectus_0.pdf,True
00638,Fibocom Wireless Inc.,2025-10-22,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1021/2025102101036.pdf,,2025-10-21 22:35:00,pdfs/00638/allotment_0.pdf,True
00638,Fibocom Wireless Inc.,2025-10-22,over_allotment_exercise,,,,,,False
00638,Fibocom Wireless Inc.,2025-10-22,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1116/2025111600077.pdf,,2025-11-16 19:03:00,pdfs/00638/stabilization_0.pdf,True
06980,"Bama Tea Co., Ltd.",2025-10-28,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1020/2025102000021.pdf,,2025-10-20 06:16:00,pdfs/06980/prospectus_0.pdf,True
06980,"Bama Tea Co., Ltd.",2025-10-28,allotment,Announcements and Notices - [Allotment Results] - Announcement of Final Offer Price and Allotment Results,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1027/2025102701732.pdf,,2025-10-27 22:49:00,pdfs/06980/allotment_0.pdf,True
06980,"Bama Tea Co., Ltd.",2025-10-28,over_allotment_exercise,,,,,,False
06980,"Bama Tea Co., Ltd.",2025-10-28,stabilization,,,,,,False
06166,"CIG SHANGHAI CO., LTD.",2025-10-28,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1020/2025102000019.pdf,,2025-10-20 06:16:00,pdfs/06166/prospectus_0.pdf,True
06166,"CIG SHANGHAI CO., LTD.",2025-10-28,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1027/2025102701698.pdf,,2025-10-27 22:32:00,pdfs/06166/allotment_0.pdf,True
06166,"CIG SHANGHAI CO., LTD.",2025-10-28,over_allotment_exercise,Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1110/2025111001137.pdf,,2025-11-10 20:53:00,pdfs/06166/over_allotment_exercise_0.pdf,True
06166,"CIG SHANGHAI CO., LTD.",2025-10-28,stabilization,Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS AND END OF STABILIZATION PERIOD,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1124/2025112401113.pdf,,2025-11-24 20:01:00,pdfs/06166/stabilization_0.pdf,True
01384,"Deepexi Technology Co., Ltd.",2025-10-28,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1020/2025102000015.pdf,,2025-10-20 06:13:00,pdfs/01384/prospectus_0.pdf,True
01384,"Deepexi Technology Co., Ltd.",2025-10-28,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1027/2025102701434.pdf,,2025-10-27 21:53:00,pdfs/01384/allotment_0.pdf,True
01384,"Deepexi Technology Co., Ltd.",2025-10-28,over_allotment_exercise,,,,,,False
01384,"Deepexi Technology Co., Ltd.",2025-10-28,stabilization,,,,,,False
06031,"SANY HEAVY INDUSTRY CO., LTD.",2025-10-28,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1020/2025102000017.pdf,,2025-10-20 06:13:00,pdfs/06031/prospectus_0.pdf,True
06031,"SANY HEAVY INDUSTRY CO., LTD.",2025-10-28,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1027/2025102701586.pdf,,2025-10-27 22:25:00,pdfs/06031/allotment_0.pdf,True
06031,"SANY HEAVY INDUSTRY CO., LTD.",2025-10-28,over_allotment_exercise,,,,,,False
06031,"SANY HEAVY INDUSTRY CO., LTD.",2025-10-28,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND THE END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1123/2025112300093.pdf,,2025-11-23 19:01:00,pdfs/06031/stabilization_0.pdf,True
02718,Mininglamp Technology,2025-11-03,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1023/2025102300005.pdf,,2025-10-23 06:08:00,pdfs/02718/prospectus_0.pdf,True
02718,Mininglamp Technology,2025-11-03,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1031/2025103103042.pdf,,2025-10-31 22:56:00,pdfs/02718/allotment_0.pdf,True
02718,Mininglamp Technology,2025-11-03,over_allotment_exercise,,,,,,False
02718,Mininglamp Technology,2025-11-03,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1127/2025112701372.pdf,,2025-11-27 19:59:00,pdfs/02718/stabilization_0.pdf,True
09927,"Seres Group Co., Ltd.",2025-11-05,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1027/2025102700059.pdf,,2025-10-27 07:15:00,pdfs/09927/prospectus_0.pdf,True
09927,"Seres Group Co., Ltd.",2025-11-05,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1104/2025110402282.pdf,,2025-11-04 22:49:00,pdfs/09927/allotment_0.pdf,True
09927,"Seres Group Co., Ltd.",2025-11-05,over_allotment_exercise,,,,,,False
09927,"Seres Group Co., Ltd.",2025-11-05,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1130/2025113000281.pdf,,2025-11-30 19:40:00,pdfs/09927/stabilization_0.pdf,True
02630,"Vigonvita Life Sciences Co., Ltd.",2025-11-06,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1028/2025102800017.pdf,,2025-10-28 06:19:00,pdfs/02630/prospectus_0.pdf,True
02630,"Vigonvita Life Sciences Co., Ltd.",2025-11-06,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1105/2025110502006.pdf,,2025-11-05 21:57:00,pdfs/02630/allotment_0.pdf,True
02630,"Vigonvita Life Sciences Co., Ltd.",2025-11-06,over_allotment_exercise,,,,,,False
02630,"Vigonvita Life Sciences Co., Ltd.",2025-11-06,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILIZATION PERIOD, NO STABILIZING ACTIONS AND LAPSE OF OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1203/2025120300845.pdf,,2025-12-03 16:37:00,pdfs/02630/stabilization_0.pdf,True
00800,WeRide Inc.,2025-11-06,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1028/2025102800019.pdf,,2025-10-28 06:19:00,pdfs/00800/prospectus_0.pdf,True
00800,WeRide Inc.,2025-11-06,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1105/2025110502014.pdf,,2025-11-05 22:02:00,pdfs/00800/allotment_0.pdf,True
00800,WeRide Inc.,2025-11-06,over_allotment_exercise,,,,,,False
00800,WeRide Inc.,2025-11-06,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1203/2025120301843.pdf,,2025-12-03 18:21:00,pdfs/00800/stabilization_0.pdf,True
00699,NINGBO JOYSON ELECTRONIC CORP.,2025-11-06,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1028/2025102800057.pdf,,2025-10-28 07:10:00,pdfs/00699/prospectus_0.pdf,True
00699,NINGBO JOYSON ELECTRONIC CORP.,2025-11-06,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1105/2025110502028.pdf,,2025-11-05 22:20:00,pdfs/00699/allotment_0.pdf,True
00699,NINGBO JOYSON ELECTRONIC CORP.,2025-11-06,over_allotment_exercise,,,,,,False
00699,NINGBO JOYSON ELECTRONIC CORP.,2025-11-06,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILIZATION PERIOD, STABILIZING ACTIONS AND LAPSE OF OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1204/2025120402068.pdf,,2025-12-04 18:55:00,pdfs/00699/stabilization_0.pdf,True
02026,Pony AI Inc.,2025-11-06,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1028/2025102800087.pdf,,2025-10-28 07:13:00,pdfs/02026/prospectus_0.pdf,True
02026,Pony AI Inc.,2025-11-06,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1105/2025110502018.pdf,,2025-11-05 22:10:00,pdfs/02026/allotment_0.pdf,True
02026,Pony AI Inc.,2025-11-06,over_allotment_exercise,,,,,,False
02026,Pony AI Inc.,2025-11-06,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1203/2025120302148.pdf,,2025-12-03 20:00:00,pdfs/02026/stabilization_0.pdf,True
02698,Softcare Limited,2025-11-10,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1031/2025103100021.pdf,,2025-10-31 06:22:00,pdfs/02698/prospectus_0.pdf,True
02698,Softcare Limited,2025-11-10,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1107/2025110701708.pdf,,2025-11-07 22:35:00,pdfs/02698/allotment_0.pdf,True
02698,Softcare Limited,2025-11-10,over_allotment_exercise,,,,,,False
02698,Softcare Limited,2025-11-10,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND THE END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1205/2025120501683.pdf,,2025-12-05 21:34:00,pdfs/02698/stabilization_0.pdf,True
02579,"CNGR Advanced Material Co., Ltd.",2025-11-17,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1107/2025110700019.pdf,,2025-11-07 06:25:00,pdfs/02579/prospectus_0.pdf,True
02579,"CNGR Advanced Material Co., Ltd.",2025-11-17,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1107/11908959/2025110700063.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1107/2025110700058.htm,2025-11-07 06:46:00,pdfs/02579/prospectus_1.pdf,True
02579,"CNGR Advanced Material Co., Ltd.",2025-11-17,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1116/2025111600003.pdf,,2025-11-16 18:02:00,pdfs/02579/allotment_0.pdf,True
02579,"CNGR Advanced Material Co., Ltd.",2025-11-17,over_allotment_exercise,,,,,,False
02579,"CNGR Advanced Material Co., Ltd.",2025-11-17,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1212/2025121200406.pdf,,2025-12-12 16:31:00,pdfs/02579/stabilization_0.pdf,True
02788,Chuangxin Industries Holdings Limited,2025-11-24,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1114/2025111400009.pdf,,2025-11-14 06:15:00,pdfs/02788/prospectus_0.pdf,True
02788,Chuangxin Industries Holdings Limited,2025-11-24,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1121/2025112101421.pdf,,2025-11-21 22:14:00,pdfs/02788/allotment_0.pdf,True
02788,Chuangxin Industries Holdings Limited,2025-11-24,over_allotment_exercise,Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1202/2025120202722.pdf,,2025-12-02 21:13:00,pdfs/02788/over_allotment_exercise_0.pdf,True
